Student_ID,Gender,Department,Study_Hours,Sleep_Duration,Work_Life_Balance
1653,Male,Science,5.7,7.6,0.75
1654,Male,Engineering,4.7,7.7,0.61
1655,Female,Science,5.5,7.1,0.77
1656,Male,Engineering,4.8,5.4,0.89
1657,Female,Business,5,6.1,0.82
1658,Female,Medical,2,7.8,0.26
1659,Male,Engineering,3.1,8.1,0.38
1660,Female,Business,9.4,7.6,1.24
1661,Female,Business,5.5,5.8,0.95
1662,Female,Business,3,7.1,0.42
1663,Female,Engineering,5.9,7.7,0.77
1664,Female,Science,3.9,7,0.56
1665,Female,Science,5,6.5,0.77
1666,Male,Arts,6.1,5.2,1.17
1667,Female,Engineering,6.4,5.6,1.14
1668,Female,Business,3.4,5.9,0.58
1669,Male,Arts,4.4,8.4,0.52
1670,Male,Arts,5.6,7,0.8
1671,Male,Science,6,7.3,0.82
1672,Male,Engineering,3.5,6.5,0.54
1673,Female,Medical,6.2,7.6,0.82
1674,Male,Business,5,8.1,0.62
1675,Female,Arts,1.5,5.7,0.26
1676,Male,Science,6.8,4.5,1.51
1677,Female,Arts,4.2,10.3,0.41
1678,Female,Medical,1.2,8.6,0.14
1679,Female,Business,4.3,7.5,0.57
1680,Female,Arts,2.2,6.7,0.33
1681,Male,Medical,2.4,7.4,0.32
1682,Female,Science,5.4,4.9,1.1
1683,Male,Engineering,6.5,6.1,1.07
1684,Female,Engineering,1.5,6.7,0.22
1685,Female,Arts,0.5,10.5,0.05
1686,Female,Science,5.2,8.9,0.58
1687,Male,Engineering,2.6,6.2,0.42
1688,Female,Business,2.9,3.5,0.83
1689,Male,Medical,1.7,7.5,0.23
1690,Male,Medical,3.1,5.1,0.61
1691,Male,Arts,6.5,7.9,0.82
1692,Male,Business,2.2,7,0.31
1693,Female,Arts,0.5,9,0.06
1694,Male,Engineering,4.4,5.8,0.76
1695,Male,Arts,2.3,8.4,0.27
1696,Female,Engineering,5,7.6,0.66
1697,Male,Arts,5.9,7.6,0.78
1698,Female,Science,2.9,5.9,0.49
1699,Female,Arts,4.6,8.4,0.55
1700,Female,Engineering,7.9,9.4,0.84
1701,Female,Medical,7.8,7.2,1.08
1702,Male,Science,4.3,10.2,0.42
1703,Female,Medical,7.3,3.6,2.03
1704,Male,Engineering,8.9,3.1,2.87
1705,Male,Science,4.6,8.5,0.54
1706,Female,Arts,3.8,5.8,0.66
1707,Male,Medical,4.3,6.6,0.65
1708,Male,Engineering,3.4,8.7,0.39
1709,Male,Science,5.9,6.3,0.94
1710,Male,Medical,4.4,8.3,0.53
1711,Female,Science,1.5,5.1,0.29
1712,Male,Engineering,0,7.2,0
1713,Female,Medical,6.2,5.9,1.05
1714,Female,Business,5.8,6.4,0.91
1715,Female,Medical,0.1,8.8,0.01
1716,Male,Arts,6.7,6.6,1.02
1717,Male,Arts,6.1,6.5,0.94
1718,Female,Science,5.7,6.1,0.93
1719,Male,Arts,2.9,3.6,0.81
1720,Female,Business,1.7,9.2,0.18
1721,Male,Medical,3.2,5.1,0.63
1722,Male,Science,5.2,7.1,0.73
1723,Female,Medical,2.3,5.8,0.4
1724,Female,Engineering,6.8,8.1,0.84
1725,Female,Business,5.9,8.9,0.66
1726,Female,Engineering,5.1,4.3,1.19
1727,Male,Science,3.9,8,0.49
1728,Female,Arts,7.9,9.5,0.83
1729,Female,Engineering,5.6,6.6,0.85
1730,Female,Medical,4.5,3.5,1.29
1731,Male,Business,0.7,5.7,0.12
1732,Male,Science,5.8,7.8,0.74
1733,Female,Business,4.9,5.5,0.89
1734,Male,Business,6.5,6.6,0.98
1735,Male,Medical,3.6,4.9,0.73
1736,Male,Business,4.6,7.8,0.59
1737,Female,Engineering,3.9,7.4,0.53
1738,Male,Medical,3,8.9,0.34
1739,Female,Science,3.8,6.8,0.56
1740,Female,Engineering,3.7,5.7,0.65
1741,Female,Medical,6.1,8.5,0.72
1742,Male,Arts,3,6.3,0.48
1743,Male,Business,0.5,5.8,0.09
1744,Male,Engineering,3.4,5.3,0.64
1745,Male,Engineering,2.6,5.5,0.47
1746,Female,Arts,3.3,6.8,0.49
1747,Female,Arts,1.6,6.6,0.24
1748,Male,Business,4.2,7.3,0.58
1749,Female,Engineering,5.5,6.2,0.89
1750,Female,Science,4.9,7.7,0.64
1751,Female,Arts,3.2,6.3,0.51
1752,Male,Arts,6.7,8.9,0.75
1753,Male,Science,1.7,6.5,0.26
1754,Male,Business,7.6,10.7,0.71
1755,Female,Business,6.5,7,0.93
1756,Male,Engineering,7.7,8.3,0.93
1757,Female,Business,5.5,6.4,0.86
1758,Male,Business,7.3,6.3,1.16
1759,Male,Arts,6.1,7.1,0.86
1760,Male,Science,5.5,7.7,0.71
1761,Male,Engineering,3.1,8.8,0.35
1762,Female,Business,3.6,3,1.2
1763,Female,Arts,2.2,6.2,0.35
1764,Female,Business,4.6,7.3,0.63
1765,Female,Medical,6.1,7.4,0.82
1766,Male,Engineering,7.5,8.4,0.89
1767,Female,Business,4.4,7,0.63
1768,Female,Engineering,5,6.3,0.79
1769,Female,Engineering,4.4,6.8,0.65
1770,Female,Science,4.5,8.6,0.52
1771,Female,Arts,9,4.4,2.05
1772,Female,Business,1.9,6.5,0.29
1773,Female,Medical,2.1,5.2,0.4
1774,Female,Arts,3.4,7.8,0.44
1775,Female,Business,4.5,7.2,0.62
1776,Male,Arts,9.4,7.5,1.25
1777,Female,Arts,3.3,8.7,0.38
1778,Male,Engineering,5.7,7,0.81
1779,Female,Engineering,4.3,7,0.61
1780,Male,Science,2.8,5.7,0.49
1781,Male,Medical,1.4,6.9,0.2
1782,Male,Medical,2.9,8.3,0.35
1783,Male,Science,1.5,5.5,0.27
1784,Male,Business,3.1,7.8,0.4
1785,Female,Science,7.7,6.1,1.26
1786,Female,Engineering,7.6,5.9,1.29
1787,Male,Engineering,2.1,6.7,0.31
1788,Male,Business,4.5,6.4,0.7
1789,Female,Business,5.3,7.6,0.7
1790,Male,Medical,3.6,7.3,0.49
1791,Male,Engineering,3.7,8.2,0.45
1792,Male,Arts,4.6,6.3,0.73
1793,Female,Medical,5,6.3,0.79
1794,Female,Science,4.6,8.5,0.54
1795,Female,Business,2,6.9,0.29
1796,Female,Business,4.4,8.1,0.54
1797,Female,Medical,6.3,5.5,1.15
1798,Male,Science,6,6.2,0.97
1799,Female,Arts,3.7,6,0.62
1800,Male,Arts,2.8,5.9,0.47
1801,Female,Science,2.4,6.5,0.37
1802,Female,Business,5.4,7.9,0.68
1803,Female,Engineering,2.7,6.3,0.43
1804,Male,Science,6.1,7.2,0.85
1805,Female,Business,3.7,4.4,0.84
1806,Male,Engineering,5.1,7.6,0.67
1807,Female,Science,3,7.7,0.39
1808,Female,Arts,1.7,6.2,0.27
1809,Male,Business,4.2,7,0.6
1810,Male,Engineering,6.6,9.5,0.69
1811,Female,Arts,6.9,8.4,0.82
1812,Female,Medical,6.1,6.6,0.92
1813,Male,Science,4.6,8,0.57
1814,Female,Engineering,3.6,5.2,0.69
1815,Female,Business,4.9,9.2,0.53
1816,Male,Medical,5,8.6,0.58
1817,Female,Medical,7.8,5.5,1.42
1818,Male,Arts,4.6,6.5,0.71
1819,Female,Business,3.3,6.6,0.5
1820,Female,Science,3.8,7.7,0.49
1821,Male,Arts,1.2,8.3,0.14
1822,Male,Arts,5.2,8.3,0.63
1823,Male,Arts,6.5,8,0.81
1824,Female,Business,3.8,10.3,0.37
1825,Female,Medical,4.4,8,0.55
1826,Female,Business,4.8,7,0.69
1827,Female,Arts,5.9,7.8,0.76
1828,Male,Engineering,10.2,8.4,1.21
1829,Male,Engineering,2.1,8.2,0.26
1830,Female,Science,5.7,8,0.71
1831,Male,Arts,4.6,7,0.66
1832,Female,Engineering,5.7,7.3,0.78
1833,Male,Arts,8,7.4,1.08
1834,Male,Business,3.4,8.2,0.41
1835,Female,Medical,3.5,7.3,0.48
1836,Male,Arts,1.3,6.5,0.2
1837,Male,Business,1.7,9.2,0.18
1838,Female,Business,5.7,5.1,1.12
1839,Female,Engineering,4.3,5.2,0.83
1840,Female,Engineering,4.3,7.8,0.55
1841,Female,Medical,7.1,4.9,1.45
1842,Male,Business,5.2,6.5,0.8
1843,Male,Medical,3.7,4.9,0.76
1844,Female,Arts,3.5,3.5,1
1845,Male,Arts,3.9,5.6,0.7
1846,Female,Medical,6.2,7.7,0.81
1847,Male,Engineering,6.7,8.5,0.79
1848,Female,Medical,4,8,0.5
1849,Male,Business,5.7,6.3,0.9
1850,Female,Science,5.4,6.1,0.89
1851,Female,Medical,2.1,7.5,0.28
1852,Male,Business,1.1,6.3,0.17
1853,Female,Business,4.5,5.6,0.8
1854,Female,Business,3,9.5,0.32
1855,Female,Science,7.3,8.8,0.83
1856,Male,Medical,6.1,8.5,0.72
1857,Female,Arts,6.2,6.8,0.91
1858,Female,Medical,5.4,5.5,0.98
1859,Male,Business,6.1,5.4,1.13
1860,Female,Business,6.1,4.4,1.39
1861,Female,Engineering,1.6,5.9,0.27
1862,Female,Science,3,8.3,0.36
1863,Female,Science,3.1,5.8,0.53
1864,Male,Medical,5.4,8.1,0.67
1865,Female,Arts,6.4,9.2,0.7
1866,Female,Arts,5,6,0.83
1867,Female,Engineering,3.2,7.7,0.42
1868,Female,Business,3.5,6,0.58
1869,Male,Arts,1.4,5.4,0.26
1870,Female,Engineering,2.8,4.6,0.61
1871,Female,Science,7.6,7.8,0.97
1872,Male,Medical,5.8,8.6,0.67
1873,Female,Engineering,2.7,8.9,0.3
1874,Female,Arts,3.2,8,0.4
1875,Female,Arts,8.8,7.7,1.14
1876,Male,Engineering,5.4,7.1,0.76
1877,Female,Science,4.5,9.5,0.47
1878,Female,Engineering,5.6,10.4,0.54
1879,Female,Arts,6.3,6.9,0.91
1880,Male,Business,7.9,5.9,1.34
1881,Male,Science,2.1,7.6,0.28
1882,Female,Science,2.6,8.5,0.31
1883,Female,Science,7.8,7.8,1
1884,Female,Business,6.2,6.8,0.91
1885,Female,Business,6,8.4,0.71
1886,Female,Science,4.3,6.6,0.65
1887,Female,Arts,3.8,7.9,0.48
1888,Male,Business,10.1,5.1,1.98
1889,Female,Business,5.8,7.5,0.77
1890,Male,Arts,4.6,7.4,0.62
1891,Male,Business,3.1,5.4,0.57
1892,Female,Engineering,8.7,7,1.24
1893,Male,Engineering,2,6.9,0.29
1894,Female,Business,10.2,5.4,1.89
1895,Female,Science,3.6,6.7,0.54
1896,Female,Science,5.9,8.2,0.72
1897,Female,Business,5.7,8.5,0.67
1898,Female,Medical,2.5,8.5,0.29
1899,Female,Business,3.1,5.7,0.54
1900,Male,Science,4,5.3,0.75
1901,Male,Engineering,1.9,5.3,0.36
1902,Female,Engineering,5.1,5.4,0.94
1903,Female,Arts,6.4,8.8,0.73
1904,Female,Medical,5.2,7.8,0.67
1905,Male,Engineering,5,5.7,0.88
1906,Female,Science,3.5,7.8,0.45
1907,Female,Arts,6.2,6.9,0.9
1908,Female,Science,1.5,3.6,0.42
1909,Female,Arts,4.8,6.1,0.79
1910,Male,Business,5.8,8.7,0.67
1911,Female,Business,6.4,4.4,1.45
1912,Male,Medical,4,6.3,0.63
1913,Female,Arts,4.7,5.6,0.84
1914,Male,Science,5.6,6.3,0.89
1915,Male,Medical,6.3,6,1.05
1916,Male,Science,2.4,6.9,0.35
1917,Male,Engineering,3.2,6.5,0.49
1918,Female,Science,3.7,6.4,0.58
1919,Female,Medical,4.2,7.9,0.53
1920,Male,Engineering,6.5,7.5,0.87
1921,Female,Medical,6.1,6.9,0.88
1922,Female,Science,1.1,8.7,0.13
1923,Female,Science,7.5,8.8,0.85
1924,Male,Science,0.5,9.5,0.05
1925,Male,Arts,0.9,6.9,0.13
1926,Female,Business,4.4,6.9,0.64
1927,Female,Science,4.1,6.4,0.64
1928,Male,Arts,1,3.9,0.26
1929,Male,Business,4.5,7.6,0.59
1930,Female,Engineering,2.9,10.6,0.27
1931,Female,Arts,8,6.8,1.18
1932,Female,Science,6.4,9.8,0.65
1933,Female,Science,2.6,6.2,0.42
1934,Male,Medical,5.7,7.8,0.73
1935,Male,Arts,6.7,6.9,0.97
1936,Male,Engineering,4.9,9.2,0.53
1937,Male,Arts,3.6,8.5,0.42
1938,Male,Medical,7.2,8,0.9
1939,Female,Science,4,7.8,0.51
1940,Male,Science,5.7,7.4,0.77
1941,Female,Business,1.6,9.4,0.17
1942,Female,Science,4.4,8.2,0.54
1943,Female,Arts,6.9,6.3,1.1
1944,Male,Business,1.2,9.1,0.13
1945,Female,Engineering,3.6,8.2,0.44
1946,Male,Science,4.6,6,0.77
1947,Female,Medical,5.2,6.8,0.76
1948,Female,Arts,6.1,9.3,0.66
1949,Male,Business,8.2,8,1.02
1950,Female,Engineering,3,5.9,0.51
1951,Female,Medical,3.5,7.2,0.49
1952,Male,Medical,2.8,5.7,0.49
1953,Female,Medical,10.2,8.1,1.26
1954,Female,Business,5.4,6.4,0.84
1955,Male,Medical,7.7,6.8,1.13
1956,Male,Medical,4.5,8,0.56
1957,Male,Engineering,2,8.7,0.23
1958,Male,Engineering,2.5,4.6,0.54
1959,Male,Science,4.2,7.9,0.53
1960,Female,Science,6.4,7,0.91
1961,Male,Science,5.5,5.3,1.04
1962,Female,Engineering,6.3,4.5,1.4
1963,Female,Business,4.2,5.6,0.75
1964,Male,Arts,4.7,7,0.67
1965,Male,Engineering,2.1,4.4,0.48
1966,Female,Science,7.7,4.1,1.88
1967,Male,Business,6.2,6.5,0.95
1968,Male,Engineering,2.3,8.6,0.27
1969,Male,Medical,1.6,4.1,0.39
1970,Female,Arts,3.3,7.6,0.43
1971,Male,Arts,2.4,6.8,0.35
1972,Female,Engineering,6.8,8.4,0.81
1973,Female,Science,4.5,7.4,0.61
1974,Male,Engineering,7,7.4,0.95
1975,Female,Engineering,3.1,3.8,0.82
1976,Female,Engineering,2.5,6.1,0.41
1977,Female,Business,7.6,6,1.27
1978,Female,Science,3.4,7.8,0.44
1979,Male,Arts,1.1,6.7,0.16
1980,Male,Engineering,6,7.6,0.79
1981,Male,Business,1.7,6.9,0.25
1982,Female,Arts,4.4,6.6,0.67
1983,Male,Science,3.3,7.7,0.43
1984,Female,Medical,9.6,7.5,1.28
1985,Male,Medical,6.6,5.6,1.18
1986,Female,Engineering,5.8,6.4,0.91
1987,Male,Arts,4.8,6.1,0.79
1988,Female,Science,3.6,6.8,0.53
1989,Female,Engineering,4,8.2,0.49
1990,Male,Medical,3.6,6.1,0.59
1991,Female,Arts,3.7,5.4,0.69
1992,Female,Arts,3.9,7.8,0.5
1993,Male,Medical,2.8,6.8,0.41
1994,Male,Arts,5.4,6.7,0.81
1995,Female,Science,3.5,7,0.5
1996,Male,Business,5.7,7.5,0.76
1997,Male,Science,5.3,7.9,0.67
1998,Male,Arts,4.6,7.7,0.6
1999,Female,Engineering,7.1,4.1,1.73
2000,Male,Engineering,2,8.8,0.23
2001,Female,Business,1.4,6.9,0.2
2002,Male,Science,3.7,6.7,0.55
2003,Female,Arts,2.8,8.4,0.33
2004,Female,Science,3.2,8,0.4
2005,Male,Arts,6.8,5.4,1.26
2006,Female,Science,5.6,8.3,0.67
2007,Female,Business,6.4,5.8,1.1
2008,Female,Engineering,2.9,5.6,0.52
2009,Male,Science,5.7,8,0.71
2010,Male,Business,3.6,7.9,0.46
2011,Male,Science,6.7,6.2,1.08
2012,Female,Business,2.5,10,0.25
2013,Male,Science,4.2,5.8,0.72
2014,Female,Medical,5.8,9.7,0.6
2015,Male,Science,4.7,6.3,0.75
2016,Female,Medical,2.5,10.2,0.25
2017,Male,Business,5.1,5,1.02
2018,Female,Engineering,6.5,5.9,1.1
2019,Female,Arts,6,4.4,1.36
2020,Male,Engineering,5.4,6.4,0.84
2021,Female,Arts,3.8,9.6,0.4
2022,Male,Arts,5.2,6.9,0.75
2023,Male,Medical,6.4,7.7,0.83
2024,Female,Business,4.6,3.4,1.35
2025,Female,Science,0.4,6.4,0.06
2026,Female,Science,4.6,5.7,0.81
2027,Male,Science,6.9,7.2,0.96
2028,Female,Engineering,4.4,7.6,0.58
2029,Male,Science,4.6,5.5,0.84
2030,Male,Arts,2.6,4.6,0.57
2031,Female,Engineering,3.9,8.5,0.46
2032,Male,Arts,6.6,8.1,0.81
2033,Male,Arts,1.8,7,0.26
2034,Female,Engineering,4.3,8,0.54
2035,Male,Business,4.6,7.7,0.6
2036,Male,Business,6.3,6.8,0.93
2037,Male,Science,3,4.1,0.73
2038,Female,Science,5.9,6,0.98
2039,Female,Engineering,5.8,10.1,0.57
2040,Male,Engineering,3.4,9.3,0.37
2041,Female,Science,5,5.6,0.89
2042,Female,Medical,3.6,6.8,0.53
2043,Female,Business,0.2,6,0.03
2044,Female,Medical,0.8,7.1,0.11
2045,Male,Science,7.6,7.7,0.99
2046,Female,Science,1.7,5.5,0.31
2047,Male,Engineering,4.6,8.7,0.53
2048,Male,Arts,3.8,7,0.54
2049,Male,Engineering,6.2,8.5,0.73
2050,Male,Science,5.8,8.7,0.67
2051,Female,Arts,3.3,5.1,0.65
2052,Female,Business,3.6,8.6,0.42
2053,Male,Medical,8.2,9.9,0.83
2054,Male,Engineering,2.4,6.8,0.35
2055,Female,Business,2.7,6,0.45
2056,Male,Business,5,5.9,0.85
2057,Male,Arts,5.1,6.1,0.84
2058,Male,Science,6.3,5.3,1.19
2059,Female,Science,2.5,3,0.83
2060,Male,Science,5,8.5,0.59
2061,Male,Business,4,5.3,0.75
2062,Female,Arts,6.9,8.6,0.8
2063,Female,Arts,4.7,8.3,0.57
2064,Male,Arts,3.2,7.4,0.43
2065,Male,Engineering,4,8.9,0.45
2066,Female,Engineering,3,8.8,0.34
2067,Female,Business,5.8,7.6,0.76
2068,Male,Arts,3.8,4.8,0.79
2069,Male,Arts,3.3,7,0.47
2070,Female,Business,5.4,6.3,0.86
2071,Female,Business,3.4,8.9,0.38
2072,Female,Medical,3.9,7.8,0.5
2073,Male,Medical,0.1,6.2,0.02
2074,Male,Science,3.2,8.4,0.38
2075,Male,Engineering,2.7,6.3,0.43
2076,Female,Science,6.1,7.9,0.77
2077,Female,Business,3.4,5.3,0.64
2078,Female,Arts,3,9.4,0.32
2079,Female,Medical,3.3,7.4,0.45
2080,Female,Science,3.3,9.2,0.36
2081,Female,Medical,5.3,5.8,0.91
2082,Female,Business,3.6,7.1,0.51
2083,Male,Arts,3.2,5.4,0.59
2084,Male,Medical,5.2,7.7,0.68
2085,Female,Arts,9.7,7.4,1.31
2086,Male,Business,8.4,9.2,0.91
2087,Female,Medical,5.1,5.4,0.94
2088,Female,Science,4.5,5.9,0.76
2089,Female,Engineering,4.3,8,0.54
2090,Female,Business,6.2,8,0.78
2091,Male,Engineering,4.7,5.8,0.81
2092,Female,Medical,6.7,8.4,0.8
2093,Male,Engineering,1.3,3.6,0.36
2094,Male,Science,2.1,5.5,0.38
2095,Male,Medical,5.6,3.3,1.7
2096,Female,Business,4.4,7,0.63
2097,Female,Engineering,7.6,5.5,1.38
2098,Female,Business,7.1,5.2,1.37
2099,Male,Medical,8.4,6.3,1.33
2100,Female,Arts,1.3,6.5,0.2
2101,Female,Arts,4.4,6,0.73
2102,Female,Engineering,3.3,5.2,0.63
2103,Female,Medical,2.6,5.1,0.51
2104,Male,Engineering,7.8,6.3,1.24
2105,Female,Medical,4,8.7,0.46
2106,Male,Arts,5.2,4.7,1.11
2107,Female,Business,5.3,7.3,0.73
2108,Female,Engineering,7.2,4.4,1.64
2109,Male,Science,2,7.1,0.28
2110,Female,Medical,1,6.2,0.16
2111,Male,Business,8.9,4.9,1.82
2112,Male,Business,8.4,5.4,1.56
2113,Male,Arts,2.6,8.3,0.31
2114,Male,Arts,3.6,3.8,0.95
2115,Male,Arts,4.6,8.6,0.53
2116,Male,Medical,8.9,8.6,1.03
2117,Female,Medical,3.2,6.5,0.49
2118,Male,Business,0.6,6.4,0.09
2119,Male,Medical,5.8,6.8,0.85
2120,Female,Business,6,7.9,0.76
2121,Male,Science,4.9,6.4,0.77
2122,Female,Science,2.9,4.5,0.64
2123,Male,Business,3.7,6.2,0.6
2124,Female,Medical,1,8,0.12
2125,Male,Arts,2.7,9.4,0.29
2126,Female,Engineering,7.1,8.2,0.87
2127,Male,Business,6.1,7.2,0.85
2128,Male,Business,3.6,8.5,0.42
2129,Female,Engineering,7,6,1.17
2130,Male,Business,2,6.8,0.29
2131,Female,Science,1.9,7.4,0.26
2132,Male,Science,6.8,7.4,0.92
2133,Male,Arts,2,7.1,0.28
2134,Female,Arts,2.2,5.3,0.42
2135,Male,Business,9.9,8.1,1.22
2136,Male,Engineering,6.4,6.8,0.94
2137,Male,Engineering,5.6,7.3,0.77
2138,Male,Medical,3.4,5.5,0.62
2139,Female,Business,5.4,5.7,0.95
2140,Male,Science,0.3,8.6,0.03
2141,Male,Science,3.1,7.1,0.44
2142,Female,Science,6,8.8,0.68
2143,Female,Science,1.9,7.7,0.25
2144,Female,Arts,3.7,10.3,0.36
2145,Male,Engineering,1.9,6.6,0.29
2146,Male,Science,4.8,5.8,0.83
2147,Female,Arts,3.6,7.1,0.51
2148,Female,Medical,4,8.4,0.48
2149,Male,Engineering,3.8,9.3,0.41
2150,Female,Arts,7.3,7.2,1.01
2151,Male,Arts,3.3,6.2,0.53
2152,Female,Business,3.8,9.1,0.42
2153,Female,Arts,7.8,9.6,0.81
2154,Female,Business,2.8,7,0.4
2155,Male,Business,3.5,7.2,0.49
2156,Male,Arts,5.3,5.5,0.96
2157,Male,Engineering,3.6,8.9,0.4
2158,Female,Science,6.2,6.7,0.93
2159,Female,Medical,8.2,5.2,1.58
2160,Female,Engineering,5.8,9.7,0.6
2161,Male,Arts,4.6,7.4,0.62
2162,Female,Engineering,5.4,6.6,0.82
2163,Male,Business,1.3,8.4,0.15
2164,Female,Business,5.7,6.2,0.92
2165,Male,Arts,3.6,7.1,0.51
2166,Female,Science,6.5,9.3,0.7
2167,Female,Arts,4.3,6.9,0.62
2168,Female,Engineering,4.3,6,0.72
2169,Female,Science,4.5,8,0.56
2170,Male,Business,5.6,7.8,0.72
2171,Male,Business,5,6.8,0.74
2172,Male,Science,6.4,8.9,0.72
2173,Male,Science,4.3,5.2,0.83
2174,Male,Engineering,4.6,5.8,0.79
2175,Male,Engineering,2.7,8.2,0.33
2176,Male,Arts,2.5,9.5,0.26
2177,Female,Business,1.5,5.9,0.25
2178,Female,Engineering,6.5,5.2,1.25
2179,Female,Engineering,3.4,5.4,0.63
2180,Female,Business,6.8,8.1,0.84
2181,Female,Science,5.6,6.6,0.85
2182,Female,Science,3,5.2,0.58
2183,Female,Engineering,4.5,8.3,0.54
2184,Female,Arts,2.8,7.9,0.35
2185,Female,Engineering,1.7,7.8,0.22
2186,Female,Engineering,4.3,8,0.54
2187,Male,Medical,3.7,4,0.92
2188,Male,Medical,6.6,6,1.1
2189,Male,Medical,7.2,8,0.9
2190,Male,Science,6.1,6.4,0.95
2191,Male,Medical,4.9,7.5,0.65
2192,Female,Engineering,5.9,7.6,0.78
2193,Female,Engineering,5.5,7.3,0.75
2194,Male,Business,4.9,5.1,0.96
2195,Male,Business,4.6,9.2,0.5
2196,Female,Business,8.2,7.5,1.09
2197,Male,Engineering,7,5.7,1.23
2198,Male,Arts,0.8,7.5,0.11
2199,Male,Arts,6.4,6.1,1.05
2200,Female,Arts,5.1,7.4,0.69
2201,Male,Arts,1.2,6.2,0.19
2202,Male,Arts,4.7,4.4,1.07
2203,Female,Business,2,6.2,0.32
2204,Male,Engineering,5.8,7.7,0.75
2205,Female,Engineering,4.4,7.8,0.56
2206,Female,Engineering,4.4,8.1,0.54
2207,Male,Engineering,4.3,7,0.61
2208,Male,Arts,3.7,6.1,0.61
2209,Female,Engineering,3.6,5.6,0.64
2210,Female,Science,8.2,8.4,0.98
2211,Female,Business,6.1,6.9,0.88
2212,Female,Business,5.4,7.4,0.73
2213,Female,Business,6.2,6.7,0.93
2214,Female,Arts,6.7,5.8,1.16
2215,Female,Engineering,6.5,6.2,1.05
2216,Male,Medical,4.5,7.7,0.58
2217,Female,Business,2.9,6.7,0.43
2218,Male,Science,3.4,7.3,0.47
2219,Male,Business,1.7,9.3,0.18
2220,Female,Engineering,3.9,9.6,0.41
2221,Male,Science,8.5,5.2,1.63
2222,Female,Business,6.9,8.4,0.82
2223,Male,Business,1.6,6.9,0.23
2224,Female,Engineering,3.3,8,0.41
2225,Male,Science,9.9,7.7,1.29
2226,Male,Business,4.5,8.1,0.56
2227,Male,Arts,3.8,8.3,0.46
2228,Male,Business,5,6.6,0.76
2229,Female,Science,7.9,10.2,0.77
2230,Female,Arts,5.4,6.9,0.78
2231,Male,Engineering,7.3,7.9,0.92
2232,Male,Arts,0.8,4.4,0.18
2233,Female,Medical,6.3,6.5,0.97
2234,Female,Arts,2.6,5.1,0.51
2235,Male,Engineering,1.6,9,0.18
2236,Female,Medical,2.8,5.9,0.47
2237,Female,Science,3.8,7.5,0.51
2238,Female,Arts,1.6,5.8,0.28
2239,Male,Engineering,3,6.5,0.46
2240,Female,Business,2.9,5.5,0.53
2241,Female,Science,8,5.8,1.38
2242,Male,Medical,4.7,7,0.67
2243,Female,Medical,4.1,5.6,0.73
2244,Male,Medical,5,5.5,0.91
2245,Male,Medical,4,6.2,0.65
2246,Female,Engineering,7.8,7.5,1.04
2247,Female,Science,3.8,7.1,0.54
2248,Male,Medical,4.2,9.6,0.44
2249,Male,Medical,5.6,7.3,0.77
2250,Female,Business,3.8,8.2,0.46
2251,Female,Science,5.2,7.1,0.73
2252,Female,Science,6.3,9.5,0.66
2253,Male,Arts,3.8,9.4,0.4
2254,Male,Business,6.9,9.1,0.76
2255,Female,Medical,6.7,5.2,1.29
2256,Female,Science,5.4,5.5,0.98
2257,Female,Business,7.8,8.6,0.91
2258,Female,Business,8.9,4.4,2.02
2259,Female,Arts,2.9,3.9,0.74
2260,Male,Business,4.8,7.8,0.62
2261,Male,Science,5.5,4.6,1.2
2262,Female,Arts,4.5,5,0.9
2263,Female,Business,5.5,6.1,0.9
2264,Male,Engineering,2.6,6.2,0.42
2265,Male,Business,9.5,6.8,1.4
2266,Male,Medical,1.9,9.1,0.21
2267,Female,Arts,2.6,6.8,0.38
2268,Male,Medical,4.4,6.8,0.65
2269,Male,Business,6,7.3,0.82
2270,Male,Medical,6.5,6.7,0.97
2271,Male,Science,2.2,5.8,0.38
2272,Male,Science,2.7,7,0.39
2273,Female,Science,8.6,7.4,1.16
2274,Female,Business,8.8,7.1,1.24
2275,Male,Business,3.4,8.8,0.39
2276,Male,Arts,4.5,8.6,0.52
2277,Male,Business,5,4.8,1.04
2278,Female,Medical,3.9,6,0.65
2279,Female,Engineering,8.2,4.6,1.78
2280,Female,Arts,2,10,0.2
2281,Male,Medical,2.6,6.1,0.43
2282,Female,Arts,6.6,8.2,0.8
2283,Female,Medical,1.8,5.5,0.33
2284,Male,Engineering,1.1,7.9,0.14
2285,Male,Medical,6.7,5.3,1.26
2286,Female,Business,4.4,6.5,0.68
2287,Male,Science,6.1,10.2,0.6
2288,Female,Business,4,7.3,0.55
2289,Female,Medical,4.8,6.3,0.76
2290,Female,Medical,2.9,8,0.36
2291,Male,Medical,7.3,7.2,1.01
2292,Male,Business,2.1,5.5,0.38
2293,Male,Science,0.8,9.2,0.09
2294,Female,Science,6.5,8.8,0.74
2295,Male,Medical,8.2,7.6,1.08
2296,Female,Business,4.4,6.3,0.7
2297,Female,Engineering,1.5,4.5,0.33
2298,Female,Business,6,9.2,0.65
2299,Male,Medical,3.4,5.4,0.63
2300,Female,Medical,0.4,5.5,0.07
2301,Female,Arts,6.2,4.9,1.27
2302,Female,Engineering,4,5.3,0.75
2303,Male,Engineering,5.8,5.8,1
2304,Male,Arts,4.3,9.7,0.44
2305,Female,Business,4.3,6,0.72
2306,Male,Science,7.9,6.7,1.18
